Hot Banh,https://www.yelp.com/biz/hot-banh-west-valley-city-2,4,109,Low,"['Vietnamese', 'Sandwiches']",(801) 964-6558,2662 S 5600th W,
Over The Counter Cafe,https://www.yelp.com/biz/over-the-counter-cafe-salt-lake-city,4,165,Low,"['Breakfast & Brunch', 'Cafes']",(801) 487-8725,2343 E 3300th S,Canyon Rim
Red Moose After Dark,https://www.yelp.com/biz/red-moose-after-dark-salt-lake-city,4,1, ,['Pop-Up Restaurants'], ,1693 South 900 E,East Central
Kubo Express Smoothies and Grill,https://www.yelp.com/biz/kubo-express-smoothies-and-grill-salt-lake-city,4,1, ,"['Cafes', 'Juice Bars & Smoothies']",(385) 474-9909,4041 South 700 E,
The Sandwich Loft,https://www.yelp.com/biz/the-sandwich-loft-salt-lake-city,4.5,14,Low,['Sandwiches'],(801) 968-1018,2702 S 3600th W,
Trofi,https://www.yelp.com/biz/trofi-salt-lake-city,3.5,13,Moderate,['American (Traditional)'],(801) 238-4877,255 S West Temple,Downtown
La Montaña,https://www.yelp.com/biz/la-monta%C3%B1a-north-salt-lake,4.5,6, ,['Mexican'],(801) 683-8524,386 N Redwood Rd,
Red Lobster,https://www.yelp.com/biz/red-lobster-salt-lake-city-2,3,71,Moderate,"['Seafood', 'American (Traditional)']",(801) 483-1343,2294 S 1300th E,Sugar House
Costa Vida Fresh Mexican Grill,https://www.yelp.com/biz/costa-vida-fresh-mexican-grill-salt-lake-city-4,2.5,39,Low,['Mexican'],(801) 456-8432,190 South 400 W,Downtown
Copper Canyon Grill House & Tavern,https://www.yelp.com/biz/copper-canyon-grill-house-and-tavern-salt-lake-city,2.5,57,Moderate,"['American (New)', 'Breakfast & Brunch', 'Bars']",(801) 521-7800,215 W South Temple,Downtown
The Grove,https://www.yelp.com/biz/the-grove-salt-lake-city-2,4,5,Low,"['Coffee & Tea', 'Sandwiches']", ,8TH Ave And C St,The Avenues
The Dinner Detective,https://www.yelp.com/biz/the-dinner-detective-salt-lake-city,3,11,High,"['Performing Arts', 'Dinner Theater', 'Comedy Clubs']",(866) 496-0535,255 South Temple,Downtown
Mo’ Bettahs,https://www.yelp.com/biz/mo-bettahs-west-valley-city,4,83,Low,"['Hawaiian', 'Steakhouses']",(801) 432-7195,2731 S 5600th W,
Big Daddy’s Pizza,https://www.yelp.com/biz/big-daddys-pizza-salt-lake-city-8,3,61,Low,['Pizza'],(385) 489-7124,275 East 3300 S,City of South Salt Lake
Andrew’s Delicious Fruits,https://www.yelp.com/biz/andrews-delicious-fruits-salt-lake-city,5,1, ,"['Fruits & Veggies', 'Salad']",(385) 319-4252,715 S 900th W,
Coffee Connection,https://www.yelp.com//biz/coffee-connection-salt-lake-city-3,4.5,12,Low,['Cafes'], ,602 E 500th S,Central City
Rumbi Island Grill,https://www.yelp.com//biz/rumbi-island-grill-salt-lake-city,3.0,40,Low,"['Caribbean', 'Hawaiian']",(801) 530-1000,358 S 700th E,Central City
Noodles & Company,https://www.yelp.com//biz/noodles-and-company-salt-lake-city-2,3.0,63,Low,['Noodles'],(801) 466-8880,1152 East 2100 S,Sugar House
The Bites Cafe,https://www.yelp.com//biz/the-bites-cafe-salt-lake-city,4.0,1, ,"['Juice Bars & Smoothies', 'Cafes', 'Sandwiches']",(801) 656-2084, ,Downtown
Denny’s,https://www.yelp.com//biz/dennys-salt-lake-city-4,2.0,72,Low,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']",(801) 355-1210,250 W 500th S,Downtown
Port Of Subs,https://www.yelp.com//biz/port-of-subs-salt-lake-city,4.5,8,Low,['Sandwiches'],(801) 977-3747,2250 W California Ave,Glendale
Cafe Rio Mexican Grill,https://www.yelp.com//biz/cafe-rio-mexican-grill-salt-lake-city-4,2.5,201,Low,['Mexican'],(801) 463-7250,3215 E 3300th S,Canyon Rim
Rainbow Cafe,https://www.yelp.com//biz/rainbow-cafe-salt-lake-city,4.0,18,Low,"['American (Traditional)', 'Cafeteria']",(801) 662-1422,100 Mario Capecchi Dr,University
Crown Burgers,https://www.yelp.com//biz/crown-burgers-salt-lake-city-3,4.0,79,Low,"['Burgers', 'Fast Food']",(801) 463-6644,3270 S State St,City of South Salt Lake
David’s Kitchen,https://www.yelp.com//biz/davids-kitchen-salt-lake-city,3.5,135,Moderate,['Chinese'],(801) 463-0888,45 West 3300 S,City of South Salt Lake
Thyme & Seasons Market Place,https://www.yelp.com//biz/thyme-and-seasons-market-place-bountiful,4.0,146,Moderate,"['Asian Fusion', 'Vietnamese', 'Steakhouses']",(801) 386-0245,3211 Orchard Dr, 
Wild Mushroom Pizza,https://www.yelp.com//biz/wild-mushroom-pizza-salt-lake-city,3.0,80,Moderate,"['Pizza', 'Italian']",(801) 484-6100,2711 S State St,City of South Salt Lake
Domino’s Pizza,https://www.yelp.com//biz/dominos-pizza-salt-lake-city-5,2.0,25,Moderate,"['Pizza', 'Chicken Wings', 'Sandwiches']",(801) 595-0347,1156 W 600 N,Rose Park
Vino Volo Ale House,https://www.yelp.com//biz/vino-volo-ale-house-salt-lake-city,3.5,155,Moderate,"['Tapas/Small Plates', 'Wine Bars', 'Breakfast & Brunch']",(801) 575-2210,776 N Terminal Dr, 
Chick-fil-A,https://www.yelp.com//biz/chick-fil-a-salt-lake-city-4,4.0,52,Low,['Fast Food'],(801) 486-0609,1206 E 2100th S,Sugar House
Old Dutch Store,https://www.yelp.com//biz/old-dutch-store-salt-lake-city,3.5,21,Moderate,"['Cheese Shops', 'Chocolatiers & Shops', 'Sandwiches']",(801) 467-5052,2696 Highland Dr,Sugar House
Gordon Biersch,https://www.yelp.com//biz/gordon-biersch-westpointe,3.0,282,Moderate,['American (New)'],(801) 322-6320, , 
Johnny Rockets,https://www.yelp.com//biz/johnny-rockets-salt-lake-city,2.5,86,Moderate,"['Burgers', 'Diners']",(801) 441-1660,36 S State St,Downtown
Ditta Caffè,https://www.yelp.com//biz/ditta-caff%C3%A8-salt-lake-city-2,4.0,87,Low,"['Coffee & Tea', 'Bagels', 'Breakfast & Brunch']",(801) 410-4696,1560 E 3300th S,East Millcreek
Sweeto Burrito,https://www.yelp.com//biz/sweeto-burrito-woods-cross,3.5,31, ,"['American (New)', 'Tex-Mex', 'Mexican']",(385) 777-2980,2471 South Wildcat Way, 
Cubby’s,https://www.yelp.com//biz/cubbys-salt-lake-city-4,2.0,5, ,"['Burgers', 'Salad', 'Sandwiches']", , ,Downtown
Red Moose After Dark,https://www.yelp.com//biz/red-moose-after-dark-salt-lake-city,4.0,1, ,['Pop-Up Restaurants'], ,1693 South 900 E,East Central
Kneaders Bakery & Cafe,https://www.yelp.com//biz/kneaders-bakery-and-cafe-salt-lake-city-2,3.5,132,Low,"['Bakeries', 'Sandwiches', 'Cafes']",(801) 428-3051, ,Downtown
Greek Souvlaki,https://www.yelp.com//biz/greek-souvlaki-salt-lake-city-3,3.0,121,Low,"['Greek', 'Fast Food', 'Mediterranean']",(801) 204-4784, , 
Cafe Trang- U of U Marriott Library,https://www.yelp.com//biz/cafe-trang-u-of-u-marriott-library-salt-lake-city,4.5,14,Low,"['Vietnamese', 'Food Trucks', 'Sandwiches']", ,295 S 1500th E,University
Mad Greek Express,https://www.yelp.com//biz/mad-greek-express-salt-lake-city,3.5,28,Low,"['Greek', 'Mediterranean']",(801) 266-4501,4504 S 900th E, 
Alibaba Restaurant SLC,https://www.yelp.com//biz/alibaba-restaurant-slc-south-salt-lake,2.5,5,Moderate,"['Middle Eastern', 'Halal', 'Persian/Iranian']",(801) 604-8186,389 E 3300th S,City of South Salt Lake
Rancherito’s Mexican Food,https://www.yelp.com//biz/rancheritos-mexican-food-salt-lake-city-5,3.5,15,Low,['Mexican'],(801) 972-2610,1860 S Redwood Rd,Glendale
Del Taco,https://www.yelp.com//biz/del-taco-salt-lake-city-6,3.5,28,Low,"['Mexican', 'Breakfast & Brunch', 'American (Traditional)']",(801) 596-1107,813 E 400th S,East Central
El Paisa Grill,https://www.yelp.com//biz/el-paisa-grill-west-valley-city,3.5,175,Moderate,"['Mexican', 'Seafood']",(801) 973-6660,2126 S 3200th W, 
Left Fork Grill,https://www.yelp.com/biz/left-fork-grill-murray,4,216,Low,"['Diners', 'Desserts', 'Breakfast & Brunch']",(801) 266-4322,68 W 3900th S,City of South Salt Lake
Vino Volo Ale House,https://www.yelp.com/biz/vino-volo-ale-house-salt-lake-city,3.5,155,Moderate,"['Tapas/Small Plates', 'Wine Bars', 'Breakfast & Brunch']",(801) 575-2210,776 N Terminal Dr,
Carnitas y Taqueria,https://www.yelp.com/biz/carnitas-y-taqueria-salt-lake-city,4.5,3, ,"['Tacos', 'Tex-Mex']",(801) 972-3333,1320 Swaner Rd,Glendale
El Gallo Loco,https://www.yelp.com/biz/el-gallo-loco-west-valley-city,4.5,19,Moderate,['Mexican'],(801) 972-1303,1850 W 3500th S,
Cafe Rio Mexican Grill,https://www.yelp.com/biz/cafe-rio-mexican-grill-salt-lake-city-4,2.5,201,Low,['Mexican'],(801) 463-7250,3215 E 3300th S,Canyon Rim
Su Casa Mexican Restaurant,https://www.yelp.com/biz/su-casa-mexican-restaurant-salt-lake-city,3,75,Low,['Mexican'],(801) 363-7771,516 E 300th S,Central City
Cracker Barrel Old Country Store,https://www.yelp.com/biz/cracker-barrel-old-country-store-west-valley-city,3,145,Moderate,"['Southern', 'American (Traditional)', 'Breakfast & Brunch']",(801) 977-8221,2283 W City Ctr Ct,
Mad Greek Express,https://www.yelp.com/biz/mad-greek-express-salt-lake-city,3.5,28,Low,"['Greek', 'Mediterranean']",(801) 266-4501,4504 S 900th E,
Lofte’s Private Club & Restaurant,https://www.yelp.com/biz/loftes-private-club-and-restaurant-salt-lake-city,3,73,Moderate,"['Bars', 'American (New)']",(801) 741-1188,2106 Wn Temple,Jordan Meadows
Vertical Diner,https://www.yelp.com/biz/vertical-diner-salt-lake-city-5, , , ,['Diners'],(801) 322-3790,368 E 100th S,Central City
Kneaders Bakery & Cafe,https://www.yelp.com/biz/kneaders-bakery-and-cafe-salt-lake-city-2,3.5,132,Low,"['Bakeries', 'Sandwiches', 'Cafes']",(801) 428-3051, ,Downtown
KFC,https://www.yelp.com/biz/kfc-salt-lake-city-12,2.5,49,Low,"['Fast Food', 'Chicken Wings', 'Chicken Shop']",(801) 266-4431,3890 S State St,City of South Salt Lake
Rubio’s,https://www.yelp.com/biz/rubios-salt-lake-city-5,3.5,60,Low,"['Mexican', 'Seafood', 'Salad']",(801) 363-0563,358 South 700 E,Central City
Domino’s Pizza,https://www.yelp.com/biz/dominos-pizza-salt-lake-city-5,2,25,Moderate,"['Pizza', 'Chicken Wings', 'Sandwiches']",(801) 595-0347,1156 W 600 N,Rose Park
Christopher’s Prime Tavern & Grill,https://www.yelp.com/biz/christophers-prime-tavern-and-grill-salt-lake-city, , , ,['Steakhouses'],(801) 890-6616,110 W Broadway,Downtown
Black Bear Diner,https://www.yelp.com/biz/black-bear-diner-west-valley-city,3.5,190,Moderate,"['Diners', 'Breakfast & Brunch', 'Burgers']",(385) 831-1739,2569 S 5600 W,
Rancherito’s Mexican Food,https://www.yelp.com/biz/rancheritos-mexican-food-salt-lake-city-4,3,23,Low,['Mexican'],(801) 463-2878,3450 S State St,City of South Salt Lake
Citris Grill,https://www.yelp.com/biz/citris-grill-salt-lake-city-2,3,120,Moderate,"['American (New)', 'Breakfast & Brunch']",(801) 466-1202,3977 S Wasatch Blvd,Olympus Cove
Osaka Japan,https://www.yelp.com/biz/osaka-japan-w-valley-city,4,8,Low,['Teppanyaki'],(801) 963-4420,3601 Constitution Blvd,
Cubby’s,https://www.yelp.com/biz/cubbys-salt-lake-city-4,2,5, ,"['Burgers', 'Salad', 'Sandwiches']", , ,Downtown
Rancherito’s Mexican Food,https://www.yelp.com/biz/rancheritos-mexican-food-salt-lake-city-5,3.5,15,Low,['Mexican'],(801) 972-2610,1860 S Redwood Rd,Glendale
Apple Spice Junction,https://www.yelp.com/biz/apple-spice-junction-salt-lake-city,3.5,20,Low,['Delis'],(801) 359-8821,2235 S 1300th W,
Black Bear Diner,https://www.yelp.com/biz/black-bear-diner-woods-cross,3.5,35,Moderate,"['Diners', 'Breakfast & Brunch', 'Burgers']",(801) 335-4544,2474 S 575 West,
Port of Subs,https://www.yelp.com/biz/port-of-subs-salt-lake-city-2,4,7,Low,"['Sandwiches', 'Delis']",(801) 363-1755,5215 Wiley Post Way,Jordan Meadows
El Jaripeo Grill,https://www.yelp.com/biz/el-jaripeo-grill-salt-lake-city,3.5,3, ,['Mexican'],(801) 886-7278,1259 Redwood Rd,Glendale
Cafe Trang- U of U Marriott Library,https://www.yelp.com/biz/cafe-trang-u-of-u-marriott-library-salt-lake-city,4.5,14,Low,"['Vietnamese', 'Food Trucks', 'Sandwiches']", ,295 S 1500th E,University
Shula’s 347 Grill,https://www.yelp.com/biz/shulas-347-grill-west-valley-city,3.5,129,Moderate,"['Steakhouses', 'Seafood', 'American (New)']",(801) 966-3470,3524 South Market St,
Red Moose Coffee Company,https://www.yelp.com/biz/red-moose-coffee-company-salt-lake-city,4,116,Low,"['Coffee & Tea', 'Bakeries', 'Breakfast & Brunch']",(801) 906-8864,1693 S 900th E,East Central
East Coast Subs,https://www.yelp.com/biz/east-coast-subs-salt-lake-city-2,4,26,Low,['Sandwiches'],(801) 685-8325,3490 S State St,City of South Salt Lake
The Bites Cafe,https://www.yelp.com/biz/the-bites-cafe-salt-lake-city,4,1, ,"['Juice Bars & Smoothies', 'Cafes', 'Sandwiches']",(801) 656-2084, ,Downtown
Shula’s 347 Grill,https://www.yelp.com/biz/shulas-347-grill-west-valley-city,3.5,129,Moderate,"['Steakhouses', 'Seafood', 'American (New)']",(801) 966-3470,3524 South Market St,
Sizzler,https://www.yelp.com/biz/sizzler-salt-lake-city-8,3,35,Moderate,"['Seafood', 'Steakhouses', 'Salad']",(801) 972-8643,3429 S Redwood Rd,
Rancherito’s Mexican Food,https://www.yelp.com/biz/rancheritos-mexican-food-salt-lake-city-4,3,23,Low,['Mexican'],(801) 463-2878,3450 S State St,City of South Salt Lake
Einstein Bros Bagels,https://www.yelp.com/biz/einstein-bros-bagels-salt-lake-city-4,2.5,55,Low,"['Bagels', 'Sandwiches']",(801) 322-0803,481 E S Temple,The Avenues
The Bird Feeder Cafe,https://www.yelp.com/biz/the-bird-feeder-cafe-salt-lake-city,5,1, ,['Cafes'],(801) 596-8500,589 E 1300th S,
Chow Time Buffet & Grill,https://www.yelp.com/biz/chow-time-buffet-and-grill-west-valley-city,2.5,105,Moderate,"['Buffets', 'Barbeque', 'American (Traditional)']",(801) 982-1138,2819 S 5600th W,
Olive Garden Italian Restaurant,https://www.yelp.com/biz/olive-garden-italian-restaurant-salt-lake-city-6,3,84,Moderate,"['Italian', 'Salad']",(801) 486-1773,2272 S 1300th E,Sugar House
Kneaders Bakery & Cafe,https://www.yelp.com/biz/kneaders-bakery-and-cafe-north-salt-lake,3.5,121,Low,"['Bakeries', 'Cafes']",(801) 683-3075,1050 N 500th E,
East Coast Subs,https://www.yelp.com/biz/east-coast-subs-salt-lake-city-2,4,26,Low,['Sandwiches'],(801) 685-8325,3490 S State St,City of South Salt Lake
La Autentica,https://www.yelp.com/biz/la-autentica-west-valley-city,4,64,Low,['Mexican'],(801) 840-0631,3656 W 3500th S,
Bruges Waffles & Frites,https://www.yelp.com/biz/bruges-waffles-and-frites-north-salt-lake,3.5,4, ,"['Food Trucks', 'Waffles', 'Sandwiches']",(801) 946-9920,555 N Main St,
U Food Grill,https://www.yelp.com/biz/u-food-grill-salt-lake-city,3.5,91,Low,"['Sandwiches', 'Burgers']",(801) 322-6307,776 N Terminal Dr,
Cafe Rio,https://www.yelp.com/biz/cafe-rio-salt-lake-city-14,2,21, ,['Mexican'],(801) 889-1654,1235 E 2100th S,Sugar House
Mykonos Greek Restaurant,https://www.yelp.com/biz/mykonos-greek-restaurant-salt-lake-city,3,41,Low,['Greek'], ,28 S State St,Downtown
Zaxby’s Chicken Fingers & Buffalo Wings,https://www.yelp.com/biz/zaxbys-chicken-fingers-and-buffalo-wings-west-valley,3,48,Low,"['Chicken Wings', 'Fast Food', 'Salad']",(801) 297-1704,2683 S High Commons Way,
El Sillero,https://www.yelp.com/biz/el-sillero-salt-lake-city,4,17,Low,"['Mexican', 'Coffee & Tea']",(435) 671-7158,36 S Wasatch Dr,University
MOD Pizza,https://www.yelp.com/biz/mod-pizza-woods-cross,4,64,Low,"['Fast Food', 'Pizza']",(801) 683-8258,2577 S Wildcat Way,
Curry Time Food Truck,https://www.yelp.com/biz/curry-time-food-truck-sandy,4.5,14,Low,"['Food Trucks', 'Indian']",(801) 232-7179, , 
Perkins Restaurant & Bakery,https://www.yelp.com/biz/perkins-restaurant-and-bakery-salt-lake-city,3,61,Moderate,"['Bakeries', 'Breakfast & Brunch', 'American (Traditional)']",(801) 355-4488,230 N Admiral Byrd Rd,Jordan Meadows
Rubio’s,https://www.yelp.com/biz/rubios-salt-lake-city-5,3.5,60,Low,"['Mexican', 'Seafood', 'Salad']",(801) 363-0563,358 South 700 E,Central City
Lofte’s Private Club & Restaurant,https://www.yelp.com/biz/loftes-private-club-and-restaurant-salt-lake-city,3,73,Moderate,"['Bars', 'American (New)']",(801) 741-1188,2106 Wn Temple,Jordan Meadows
El Pollo Loco,https://www.yelp.com/biz/el-pollo-loco-west-valley,3,24,Low,"['Fast Food', 'Mexican']",(801) 966-1985,5675 W Brud Dr,
Red Lobster,https://www.yelp.com/biz/red-lobster-salt-lake-city-2,3,71,Moderate,"['Seafood', 'American (Traditional)']",(801) 483-1343,2294 S 1300th E,Sugar House
Su Casa Mexican Restaurant,https://www.yelp.com/biz/su-casa-mexican-restaurant-salt-lake-city,3,75,Low,['Mexican'],(801) 363-7771,516 E 300th S,Central City
Thai Lao Market,https://www.yelp.com/biz/thai-lao-market-west-valley-city,4.5,6, ,"['International Grocery', 'Thai']",(801) 930-5639,3376 S 5600th W,
Apple Spice Junction,https://www.yelp.com/biz/apple-spice-junction-salt-lake-city,3.5,20,Low,['Delis'],(801) 359-8821,2235 S 1300th W,
Kim Thanh Supermarket,https://www.yelp.com/biz/kim-thanh-supermarket-west-valley-city,4,36,Low,"['Grocery', 'Delis', 'Vietnamese']",(801) 975-1534,3086 S Redwood Rd,
El Jaripeo Grill,https://www.yelp.com/biz/el-jaripeo-grill-salt-lake-city,3.5,3, ,['Mexican'],(801) 886-7278,1259 Redwood Rd,Glendale
China Town Eatery,https://www.yelp.com/biz/china-town-eatery-south-salt-lake,3.5,74,Low,"['Dim Sum', 'Bakeries', 'Cantonese']",(801) 487-6213,3370 S State St,City of South Salt Lake
Wienerschnitzel,https://www.yelp.com/biz/wienerschnitzel-salt-lake-city,4.5,6,Low,"['Fast Food', 'Hot Dogs', 'Sandwiches']",(801) 532-0710,805 W North Temple,Poplar Grove
La Tia Amanda Restaurant,https://www.yelp.com//biz/la-tia-amanda-restaurant-salt-lake-city, , , ,"['Peruvian', 'Latin American']",(385) 261-2115,3018 S State St,City of South Salt Lake
Five Guys,https://www.yelp.com//biz/five-guys-salt-lake-city-2,3.0,32,Low,"['Burgers', 'Fast Food']",(801) 484-2480,3167 E 3300th S,Canyon Rim
Golden Corral,https://www.yelp.com//biz/golden-corral-west-valley-city,2.5,48,Moderate,['Buffets'],(801) 963-6261,3399 W 3500th S, 
Banh Mi Time,https://www.yelp.com//biz/banh-mi-time-salt-lake-city,3.0,14,Low,"['Vietnamese', 'Food Trucks', 'Sandwiches']",(801) 783-0880, , 
SM Sushirrito,https://www.yelp.com//biz/sm-sushirrito-holladay-2,4.5,42,Moderate,['Sushi Bars'],(801) 849-0647,3949 S Highland Dr, 
Apple Spice Cafe and Bakery,https://www.yelp.com//biz/apple-spice-cafe-and-bakery-salt-lake-city,3.5,38,Low,"['Cafes', 'Breakfast & Brunch', 'Comfort Food']",(801) 538-5070,299 S Main St,Downtown
Elfo’s Mexican Cuisine,https://www.yelp.com//biz/elfos-mexican-cuisine-salt-lake-city,4.0,1,Low,['Mexican'],(801) 694-9783,140 N 900th W,Fairpark
Salsa’s Catering,https://www.yelp.com//biz/salsas-catering-north-salt-lake,5.0,1, ,['Mexican'],(801) 867-7796,890 North 550 W, 
Carnitas y Taqueria,https://www.yelp.com//biz/carnitas-y-taqueria-salt-lake-city,4.5,3, ,"['Tacos', 'Tex-Mex']",(801) 972-3333,1320 Swaner Rd,Glendale
Cancun Cafe,https://www.yelp.com//biz/cancun-cafe-salt-lake-city,3.5,47,Moderate,['Mexican'],(801) 269-1177,885 E 3900th S, 
Pupuseria El don,https://www.yelp.com//biz/pupuseria-el-don-salt-lake-city,3.0,13,Low,['Salvadoran'],(801) 935-4531,2850 S Redwood Rd, 
El Rocoto Peruvian Restaurant,https://www.yelp.com//biz/el-rocoto-peruvian-restaurant-west-valley-city,4.0,54,Moderate,['Peruvian'],(801) 963-2657,3904 W 3500th S, 
Taco Bell,https://www.yelp.com//biz/taco-bell-salt-lake-city-10,3.0,33,Low,"['Fast Food', 'Mexican', 'Tex-Mex']",(801) 328-4499,621 East 400 South,Central City
Barbacoa Mexican Grill,https://www.yelp.com//biz/barbacoa-mexican-grill-salt-lake-city,3.0,46,Moderate,['Mexican'],(801) 273-8700,3927 Wasatch Blvd,Olympus Cove
Sumo,https://www.yelp.com//biz/sumo-west-valley-city,4.0,53,Moderate,"['Sushi Bars', 'Steakhouses', 'Japanese']",(801) 935-5268,2843 S 5600 W, 
Pho Hoa Noodle Soup,https://www.yelp.com//biz/pho-hoa-noodle-soup-west-valley-city,3.5,131,Low,"['Vietnamese', 'Noodles']",(801) 972-9000,3460 S Redwood Rd, 
La Frontera Cafe,https://www.yelp.com//biz/la-frontera-cafe-salt-lake-city-2,2.5,49,Low,['Mexican'],(801) 532-3158,1236 W 400th S,Poplar Grove
Caffe Ibis Red Chair Cafe at UofU,https://www.yelp.com//biz/caffe-ibis-red-chair-cafe-at-uofu-salt-lake-city,5.0,1, ,"['Breakfast & Brunch', 'Coffee & Tea', 'Cafes']",(385) 244-5347,1721 Campus Center Dr,University
Sonic Drive-In,https://www.yelp.com//biz/sonic-drive-in-salt-lake-city-2,2.5,28,Low,"['Fast Food', 'Burgers', 'Ice Cream & Frozen Yogurt']",(801) 596-1599,85 E 1300th S,Ballpark
Cafe Silvestre,https://www.yelp.com//biz/cafe-silvestre-west-valley-city,4.0,69,Low,"['Mexican', 'American (Traditional)']",(801) 972-5582,3524 S 2200th W, 
Europa Cafe & Deli,https://www.yelp.com//biz/europa-cafe-and-deli-salt-lake-city,4.5,3, ,['Cafes'],(801) 483-1541,788 E 3300th S,Sugar House
The Breakfast Guys,https://www.yelp.com//biz/the-breakfast-guys-salt-lake-city, , , ,"['Breakfast & Brunch', 'Food Trucks', 'Caterers']",(801) 750-4140, , 
Tacos Garay,https://www.yelp.com//biz/tacos-garay-salt-lake-city,4.0,4, ,['Mexican'],(801) 532-2621,909 S 300th W,Peoples Freeway
Jugos Y Tortas El Padre,https://www.yelp.com//biz/jugos-y-tortas-el-padre-salt-lake-city,4.0,3, ,['Mexican'],(801) 978-9130,1133 Glendale Dr,Glendale
Paradise Bakery and Cafe,https://www.yelp.com//biz/paradise-bakery-and-cafe-salt-lake-city-3,3.0,53,Low,"['Sandwiches', 'Bakeries', 'Cafes']",(801) 746-6990,618 E 400th S,Central City
The Pizza Factory,https://www.yelp.com//biz/the-pizza-factory-salt-lake-city,3.0,59,Moderate,['Pizza'],(801) 685-2397,3737 S 900th E, 
Kosher On The Go,https://www.yelp.com//biz/kosher-on-the-go-salt-lake-city, , ,High,['Kosher'],(801) 463-1786,1575 S 1100th E,East Central
Red Mermaid Bistro,https://www.yelp.com//biz/red-mermaid-bistro-salt-lake-city,3.0,95,Moderate,"['Sushi Bars', 'Chinese']",(801) 467-6697,3333 S State St,City of South Salt Lake
Denny’s,https://www.yelp.com//biz/dennys-salt-lake-city-7,2.0,42,Low,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']",(801) 531-6901,1701 W N Temple,Poplar Grove
Asia Palace,https://www.yelp.com//biz/asia-palace-west-valley-city,4.0,68,Low,"['Vietnamese', 'Asian Fusion']",(801) 972-2835,1774 W 3500th S, 
Gual Berto’s #3,https://www.yelp.com//biz/gual-bertos-3-salt-lake-city,4.0,8, ,"['Mexican', 'Fast Food']", ,2185 S State St,City of South Salt Lake
Paulino’s Contigo Peru Restaurant,https://www.yelp.com//biz/paulinos-contigo-peru-restaurant-west-valley-city,4.0,31,Moderate,"['Peruvian', 'Seafood', 'Brazilian']",(801) 906-0934,3411 S Redwood Rd, 
Rubio’s,https://www.yelp.com//biz/rubios-salt-lake-city-4,4.0,57,Low,"['Mexican', 'Seafood', 'Salad']",(801) 466-1220,1160 East 2100 S,Sugar House
Amber Restaurant,https://www.yelp.com//biz/amber-restaurant-salt-lake-city,3.5,33,Low,['American (New)'],(801) 484-3222,217 E 3300th S,City of South Salt Lake
Barbacoa,https://www.yelp.com//biz/barbacoa-salt-lake-city-2,2.5,41,Low,['Mexican'],(801) 746-3798,280 S Main St,Downtown
Barbary Coast Saloon,https://www.yelp.com//biz/barbary-coast-saloon-salt-lake-city,4.0,13,Low,"['Bars', 'Burgers']",(801) 265-9889,4242 S State St, 
Taco Mix,https://www.yelp.com//biz/taco-mix-salt-lake-city,4.0,1,Low,"['Food Stands', 'Mexican']", ,100 South 400 W,Downtown
Salt Lake City Pizza & Pasta,https://www.yelp.com//biz/salt-lake-city-pizza-and-pasta-salt-lake-city,2.0,49,Moderate,"['Italian', 'Pizza']", ,776 N Terminal Dr, 
Sicilia pizza,https://www.yelp.com//biz/sicilia-pizza-salt-lake-city-3,3.5,3,Low,['Pizza'],(801) 961-7077,35 W 300th S,Downtown
Thai This,https://www.yelp.com//biz/thai-this-west-valley-city,3.5,97,Low,['Thai'],(801) 967-0949,2836 S 5600th W, 
Luna del Mar,https://www.yelp.com//biz/luna-del-mar-salt-lake-city,4.0,9,Low,"['Food Stands', 'Mexican']",(801) 680-4502,315 S 200 E,Central City
Sizzler,https://www.yelp.com//biz/sizzler-salt-lake-city,3.0,53,Moderate,"['Steakhouses', 'Seafood', 'Salad']",(801) 466-4663,2111 S 1300th E,Wasatch Hollows
Popeyes Louisiana Kitchen,https://www.yelp.com//biz/popeyes-louisiana-kitchen-west-valley-city,2.5,39,Low,"['Chicken Wings', 'Fast Food']",(801) 840-5188,5658 W Parkway Blvd, 
Fajita Grill,https://www.yelp.com//biz/fajita-grill-salt-lake-city,4.0,8, ,"['Mexican', 'Breakfast & Brunch']",(801) 463-4703,250 2100th S,Ballpark
El Dorado Seafood,https://www.yelp.com//biz/el-dorado-seafood-west-valley-city,3.5,19,Moderate,['Seafood'],(385) 229-4186,1906 W 3500th S, 
Diego’s Tacos,https://www.yelp.com//biz/diegos-tacos-salt-lake-city, , , ,"['Mexican', 'Food Trucks']",(801) 336-7209, , 
L&L Hawaiian Barbecue - West Valley City,https://www.yelp.com//biz/l-and-l-hawaiian-barbecue-west-valley-city-west-valley-city,2.5,50,Moderate,"['Barbeque', 'Hawaiian']",(801) 845-9454,2662 S 5600th W, 
Astro Burgers,https://www.yelp.com//biz/astro-burgers-salt-lake-city,3.5,27,Low,"['Burgers', 'Salad']",(801) 266-1900,3877 S State St,City of South Salt Lake
Rose Canyon Deli,https://www.yelp.com//biz/rose-canyon-deli-salt-lake-city,4.0,19,Low,"['Sandwiches', 'Delis']",(801) 972-9252,3676 California Ave,Glendale
KFC,https://www.yelp.com//biz/kfc-salt-lake-city-17,1.0,18,Low,"['Fast Food', 'Chicken Wings', 'Chicken Shop']",(801) 363-9652,555 E 400 S,Central City
